!Series_title	"Expression data from breast cancer FNA biopsies from patients ( (USO samples)"
"218699_at"	7.039434	7.218722	6.895146	6.544322	7.396346	6.773375	7.848781	6.799468	6.940886	7.570552	7.422764	8.026528	7.654828	7.402215	7.712451	6.983544	6.999052	6.814117	6.878525	7.628093	6.730125	7.150822	7.195343	7.39799	6.825592	7.941036	6.463809	7.006473	8.613964	6.75882	6.823144	6.639627	7.350553	7.814856	7.917108	7.447594	7.139086	7.194762	7.084757	7.883849	7.73017	7.163584	7.279787	6.902525	8.674298	6.728904	7.377926	7.444606	7.401392	8.358238	7.632097	7.567861	7.060509	6.89595	7.256533	7.221273	7.289979	8.403977	6.977706	7.619773	7.427159	7.691146	8.149457	6.555517	7.689537	7.679155	6.815606	6.936326	7.047919	7.53279	6.753335	7.223091	7.411422	6.961127	6.816681	7.472066	6.686248	7.017674	7.403708	7.833139	7.15481	8.627039	7.648842	6.811202	6.8538	7.145301	6.678902	6.996377	7.288735	7.40178	9.027979
"218700_s_at"	4.069699	3.922418	3.814948	3.668422	4.193075	3.914564	4.501544	3.819598	3.969168	4.612978	4.317	4.962776	4.780162	4.052635	4.019049	4.020246	4.103442	3.917769	3.625912	4.346168	3.466179	3.879264	4.006186	4.494412	3.878141	4.444216	3.638424	3.937058	4.895175	3.781327	3.804968	4.040081	3.975108	4.115626	4.216664	4.309659	3.958992	4.091655	3.770496	4.054897	4.15507	4.197091	3.983865	3.792466	4.748404	3.823682	3.888929	4.22332	3.951965	4.432558	4.078957	4.314503	3.985302	3.782765	3.878343	3.957794	4.28032	5.372205	3.896722	4.426088	4.016282	4.021634	4.355313	3.405853	4.142597	4.347362	3.695981	4.006186	3.828679	4.403243	3.813998	4.377764	4.398416	4.041079	3.779582	4.156544	3.73094	3.543356	3.92078	4.091089	3.858991	5.103173	3.933706	3.707906	3.721123	3.955066	3.689907	3.648247	3.863764	3.783365	5.371432
"218701_at"	4.062316	4.163158	4.373633	4.420936	4.455819	4.392523	4.179032	4.628525	4.274408	4.633791	4.345163	4.467327	4.388461	4.355839	4.385651	4.504854	4.419434	4.510961	4.437964	5.105375	4.558978	4.50227	4.686866	5.077557	4.369551	5.194199	5.569659	4.80018	5.242207	5.502222	4.642128	4.45977	6.648669	4.781099	4.285526	4.376418	4.596189	5.183835	4.647055	5.40759	5.28603	4.264035	5.856203	4.688296	4.396327	4.466322	5.090368	4.326157	4.659455	5.029886	4.370242	4.371377	4.247604	4.289161	4.909294	5.731617	4.289649	4.397216	5.306535	3.854043	4.506884	4.583369	4.611819	5.072159	5.635497	4.331317	4.305416	4.700427	4.200325	4.819568	4.272491	4.31302	5.557354	5.19156	4.554469	4.537769	4.630227	4.909523	5.450568	4.556466	4.774726	4.372478	4.363512	4.489808	4.341833	4.063526	4.557573	4.471599	4.42644	4.602414	6.109372
"218702_at"	6.09025	6.244914	5.874985	6.131169	5.960548	6.293343	5.891751	5.81223	6.241389	6.007955	5.835761	5.913138	6.314107	6.318665	6.125722	6.187599	6.570382	6.001348	6.114611	6.075009	6.221419	6.245238	5.957856	6.475164	6.654421	6.008284	6.465601	6.463753	5.826586	6.145628	6.217962	5.966279	6.148413	6.315675	5.844402	6.125699	6.245659	6.055986	5.783441	6.677071	5.679058	6.111362	6.407336	5.71569	5.621222	6.015127	6.114611	5.730539	6.157485	5.992276	5.945805	6.303853	5.877137	6.234784	6.490353	6.101915	6.343752	5.875637	5.748452	5.976213	5.927549	6.607907	6.422619	6.148613	5.800466	6.117686	6.544544	6.469776	6.421997	6.074397	6.236967	5.735239	6.017315	5.846419	6.051251	6.280323	6.526098	6.25468	6.087341	5.940176	6.216456	5.968022	5.919364	6.402376	6.421601	6.240783	5.868775	6.060307	6.302056	6.236229	6.11431
"218703_at"	4.154322	4.184663	4.165455	4.404644	4.148552	4.367142	4.179036	4.260252	4.40766	4.263854	3.913396	4.433246	4.280635	4.047054	4.097804	4.42253	4.332891	4.350318	4.305615	4.168003	4.438528	4.244239	4.254826	4.108317	3.927459	4.217458	4.205554	3.994456	4.216413	4.134168	4.302573	4.187871	4.255536	4.145538	4.383083	4.06305	4.133861	4.427526	4.300807	4.563056	4.386393	4.207528	4.316021	4.218454	4.132633	4.429636	4.270384	4.724907	4.213448	4.48062	4.452319	4.29437	4.174132	4.393826	4.507648	4.103658	4.128687	4.315865	4.156172	4.256515	4.305355	4.424855	4.572195	4.076057	4.227319	4.066534	4.344615	4.134291	4.488454	4.06374	4.333154	4.206611	4.102721	4.510091	4.486967	4.106602	4.045245	4.585287	3.880785	4.182908	4.098619	4.182894	4.121139	4.34618	4.254826	4.459153	4.224705	4.531124	4.378771	4.271743	4.339145
"218704_at"	5.887497	6.063736	6.636389	6.357311	6.644374	5.84106	6.102334	6.24733	8.011229	5.907518	6.126621	5.86509	6.461834	5.837359	5.756953	6.775741	6.102334	6.546786	6.250726	5.732746	6.443833	6.097677	6.96034	8.077695	5.999566	5.764554	6.06911	6.430099	5.982861	6.05756	6.384836	6.545675	6.441061	5.830139	6.047939	5.914708	6.287875	6.157351	6.144439	5.745462	5.485919	6.190246	6.2764	6.281384	5.517575	6.064585	6.1387	6.021789	5.924353	5.742493	6.083109	5.948038	5.936009	5.711662	5.398482	5.473871	5.566038	6.013442	6.887563	6.168355	5.766263	6.574932	5.881114	5.457512	6.275952	6.916631	6.429106	6.073038	5.853883	6.017598	8.576986	5.922495	6.150474	5.622209	6.132324	6.703402	6.908146	7.064154	6.456965	5.859784	6.423327	6.778271	6.163753	5.746879	5.670229	5.563514	6.372814	5.792704	6.150113	6.357865	5.49446
"218705_s_at"	4.247818	4.378631	5.59676	5.262342	4.056432	4.441456	4.077467	4.152123	4.165346	4.413116	4.287762	3.931765	3.893554	4.165341	4.457031	5.019439	4.11459	4.812305	4.009632	3.997712	4.264055	4.200746	4.243704	4.206357	4.097507	4.20039	4.74282	4.413375	4.018804	4.220236	4.231852	4.076346	4.817305	4.219128	4.11325	4.08397	4.787262	4.307128	4.039032	3.855459	3.797379	4.030233	4.31251	4.009596	3.742322	4.435541	4.024047	4.465073	4.831384	4.224495	4.078623	3.861964	4.02595	4.199158	4.319909	3.981787	3.971186	3.729592	4.711075	4.584611	3.785763	4.885665	4.199158	4.795909	3.930718	4.583091	4.722569	3.854452	3.820448	4.070009	4.43427	3.807031	4.38058	4.132661	4.615413	4.189408	4.344308	4.063243	3.79384	4.36069	4.160724	4.69531	4.365825	3.922761	4.016124	3.964374	4.108797	4.470982	4.121059	4.353661	4.347608
"218706_s_at"	4.403392	4.987848	4.220464	4.326921	4.821266	4.231717	4.809686	5.688413	4.415727	7.263926	5.689914	4.115583	4.746468	4.835806	4.41104	5.641187	4.792314	4.189324	5.53969	4.641398	4.740953	4.283773	5.684419	4.882463	4.762974	4.609236	4.614108	4.822392	5.605909	4.094672	4.604714	4.109842	4.553329	4.210156	4.819058	4.598474	4.533082	4.315632	4.625064	6.009353	4.550518	4.875001	4.064824	4.950465	4.243691	5.383961	4.683184	4.313283	4.439947	5.4022	5.409083	5.199519	4.452406	5.075862	4.324722	5.436093	4.65319	4.946795	5.145059	4.682939	4.914638	5.797885	5.875224	4.415968	5.86116	5.139808	4.597034	4.45159	4.923881	4.566777	5.757516	4.157817	4.717626	4.202882	4.939777	4.871853	3.980391	4.671973	5.032334	5.032796	5.443264	4.747517	4.52734	4.624044	4.264931	4.157859	5.816348	4.684265	6.121872	4.9504	4.519576
"218707_at"	6.755628	6.643266	6.534483	6.266718	6.033762	6.619806	6.287246	6.151034	6.401893	6.543516	6.892769	6.161445	6.469777	6.517337	6.283491	6.08305	6.3176	6.181643	6.2854	6.126958	6.284779	6.769215	6.249235	6.383196	6.395495	6.216232	6.323903	6.182496	6.081583	6.157788	6.677093	6.583563	6.153154	6.170441	6.348752	6.457735	6.792743	6.43247	6.13885	6.183629	6.20053	6.222617	6.230304	6.20412	5.979392	5.971221	5.970413	6.156805	6.25624	6.015471	6.477854	6.236383	6.505872	6.198489	6.116788	6.04685	6.136088	6.23376	6.238312	6.065356	6.308503	6.219711	6.021807	6.043494	6.272622	6.328119	6.885727	6.34781	6.086793	6.530642	6.236383	6.613077	5.910764	6.355385	5.946276	6.124804	6.596188	5.901572	6.080864	6.230235	6.215997	6.413516	6.782427	6.474291	6.331091	6.320579	6.496759	6.232188	5.911149	6.449854	5.908635
"218708_at"	6.405394	7.179079	7.083119	7.245977	6.584657	6.756938	6.634414	7.021836	6.839283	6.889924	6.70929	7.472844	7.067042	7.074218	6.979644	7.14356	7.511137	6.57187	6.733288	7.307859	6.662129	7.166625	6.835811	8.110931	6.732781	7.46591	7.234963	7.027626	6.924657	7.40444	7.028919	6.93343	7.491038	7.011291	6.568231	7.014723	7.316894	7.576385	7.047364	7.283479	7.842572	5.951107	7.159904	7.112702	7.579389	7.634992	7.764895	6.809996	7.499137	7.089417	6.431016	7.112702	7.05483	7.002052	7.474795	7.018509	7.488248	8.089791	7.033285	7.437635	6.84574	7.28905	8.003794	7.065295	7.372201	6.437433	6.428337	7.022063	7.424041	7.059297	7.06926	7.004673	6.836572	7.495701	7.112702	7.362137	7.112702	6.741505	7.824142	6.886184	6.986811	7.1755	6.976279	6.69509	6.580904	7.152253	7.21179	7.076034	6.674158	7.209239	7.701985
"218709_s_at"	6.939511	6.974221	7.471621	7.870932	7.132681	7.546497	7.590752	7.417962	7.668378	6.862989	7.228328	7.487167	7.619004	7.566074	6.931008	7.39139	7.195618	7.584803	7.261742	7.797776	7.27799	7.601721	7.162774	6.995189	7.306244	6.691811	7.241493	7.072224	7.046915	7.585769	7.26472	7.370722	7.049591	7.593857	7.263399	7.282242	7.455262	7.248646	7.366765	7.66515	7.314562	6.961821	6.957787	7.678988	7.997651	7.429074	7.332786	6.689228	8.264305	7.550415	6.958814	7.326192	7.184812	7.182508	7.798478	7.149417	7.421878	7.575473	7.697832	7.310944	7.412771	7.364975	7.177879	7.356825	7.571417	6.905638	7.094533	7.047009	7.534446	7.317739	8.061121	7.343472	7.326416	7.39847	7.785044	7.247641	7.249404	8.086901	7.098547	8.06704	7.340673	7.557385	6.914394	7.289074	7.323623	6.968229	7.275659	7.499963	8.908891	7.598055	7.13897
"218710_at"	5.815464	6.073919	5.97535	5.701783	6.057688	6.045944	6.209252	5.984377	5.771738	6.019194	6.092317	6.282736	6.779601	6.18809	6.21812	5.950801	6.276715	6.166836	6.093785	6.222538	6.143905	6.180407	6.109179	6.107247	6.069947	6.201843	6.229055	5.89426	6.066422	6.290068	5.734789	6.223186	6.182523	5.913957	5.876593	5.891737	6.075798	5.746417	6.091204	6.100599	6.384354	6.211371	5.984386	5.782106	5.972918	6.023916	6.83383	5.943761	5.950759	6.558608	5.944336	6.210667	6.105642	6.249498	6.13333	6.731716	6.207677	6.845255	6.055588	6.477377	6.510738	5.974349	6.257608	6.138152	5.459966	6.249084	6.196221	5.89793	6.101173	6.201209	6.209429	5.916846	5.773388	5.893221	5.778223	6.237789	6.363366	6.340597	6.081765	6.094073	6.240151	6.232938	5.798484	6.139215	6.009923	6.111025	6.429235	6.424025	6.035141	6.42678	6.391605
"218711_s_at"	4.862285	3.762952	3.819362	3.803702	4.094764	4.392797	4.299601	4.265979	3.837227	3.881573	4.581609	3.925603	4.009955	4.147898	3.852578	3.630025	3.925483	3.684371	3.808268	3.903877	3.877819	4.033492	3.756742	3.686025	3.905726	4.016991	3.803311	3.666806	3.717379	3.763725	3.776316	4.40222	3.928703	3.774226	4.770964	4.229406	4.143411	3.799106	4.235584	3.55998	3.749503	4.267266	3.946117	3.642249	3.551873	4.020489	3.675347	4.157777	3.831631	4.211756	4.041912	3.836493	4.087078	4.620321	3.74393	3.984732	3.517122	3.79396	3.86419	3.949578	4.018908	3.920762	3.791163	3.685539	4.175354	4.677962	3.957548	3.760985	3.564491	4.406921	3.717135	4.981738	3.814425	3.742447	3.634818	3.840345	4.369617	3.770865	3.834729	4.278037	3.855785	3.786347	4.956671	3.992192	4.121206	4.058075	4.054969	4.103912	4.17889	3.736581	3.704893
"218712_at"	3.352286	3.87364	4.492305	4.07786	3.896481	3.733265	3.64889	3.787522	3.997746	3.730717	4.111183	4.22905	4.364265	4.166894	3.629842	4.172224	4.221694	4.099703	3.801274	3.99413	3.969324	3.719798	3.660453	3.929135	3.836721	3.995403	3.87737	3.633233	4.084394	3.740573	3.83124	3.999532	4.026703	3.893752	3.790722	3.816407	3.72088	3.884723	4.293718	4.190534	4.123632	3.84476	4.074929	3.756568	4.075868	3.789959	4.360572	4.080192	3.96536	4.075766	3.923402	4.589611	3.756767	3.982277	3.959511	3.800248	4.634185	4.382411	3.783574	3.805526	3.967475	4.357269	4.150693	4.328375	3.869819	3.752904	3.661845	4.02949	4.015446	3.658716	4.12376	3.714805	3.64265	3.926974	3.900148	3.909098	3.614331	5.263305	3.56945	3.782501	3.578874	4.272463	3.434459	4.306524	3.481271	3.929007	3.724249	3.849385	3.999427	3.950409	4.014851
"218713_at"	5.513225	5.216499	5.759196	6.194979	5.469346	5.382523	5.775592	6.211224	6.015326	5.078196	5.090092	5.130131	5.463134	5.35201	5.359866	6.452366	6.249998	5.848749	5.661124	5.592491	6.195352	5.058873	5.74477	5.296501	5.464035	5.418153	5.507086	5.327496	5.99873	5.318589	5.601042	5.609783	5.828798	5.32752	5.949911	5.420671	4.597814	5.681982	6.421232	5.362323	5.746111	5.936501	5.51055	4.988076	5.9236	5.956825	5.745314	5.539315	5.34141	5.316446	5.243379	5.930103	5.446823	5.136915	5.351843	6.110068	5.501085	5.100211	6.002327	5.708265	4.924692	6.183555	5.294268	6.33222	5.45284	5.265382	6.085069	5.38436	5.248339	5.625221	6.000958	5.483855	5.871128	5.431801	5.318763	4.95404	5.550349	6.110706	4.846009	5.98865	6.051159	5.595379	5.528129	5.253805	5.658836	5.63468	5.955981	5.420891	5.554078	5.566677	5.753281
"218714_at"	7.444443	6.804742	7.902432	7.449608	7.586353	7.228431	7.38731	7.216739	7.829053	7.490565	6.582579	7.715332	7.293149	7.290083	7.217327	7.258454	6.477954	7.158265	7.323707	7.489359	7.15079	6.523185	7.217969	7.881841	7.18681	7.193882	7.073392	6.913828	6.812793	6.463174	6.706256	7.284563	7.048686	6.85371	6.43691	6.590241	6.744019	6.896827	7.146521	6.810356	7.49019	7.069676	7.891731	7.267142	6.998677	6.534586	7.285007	6.741719	7.453325	6.681372	6.652927	6.967705	7.321352	6.424806	7.631908	6.846782	6.724905	6.906765	7.293883	6.165638	7.479331	7.461196	6.972683	7.338366	7.155586	7.079484	7.167347	7.094	7.34696	6.610908	7.581937	6.583225	6.995753	7.26616	6.844676	7.048259	7.364895	6.583089	7.159673	6.956746	7.146521	7.261836	6.868884	7.415286	6.898418	7.237109	7.571826	6.975846	6.931627	7.584415	7.41215
"218715_at"	7.3796	7.098954	6.809621	7.480369	6.954669	6.185265	8.756946	7.221792	7.561664	7.255714	7.211403	7.343767	7.372214	7.108506	7.312432	7.495918	8.143454	7.336271	7.397944	7.038726	7.161081	7.335111	8.223257	7.152612	7.193603	7.666041	6.315267	7.560752	6.926845	7.279063	7.546434	7.867624	7.434915	7.408524	7.028119	7.847205	8.229412	8.367809	7.170303	8.130301	7.857268	6.716424	7.131331	7.721758	7.364659	7.091195	7.743755	7.498912	6.88021	7.776452	6.968013	6.962822	6.485212	7.312295	7.170283	7.667563	7.898361	7.302107	7.23803	7.738843	7.906148	7.582866	8.243932	7.31877	7.360256	7.117699	7.198282	6.274333	6.921043	7.331289	7.088382	7.590123	7.607824	7.583365	6.756481	7.230496	7.088304	9.072357	7.163875	7.462082	7.327943	6.645465	7.305404	7.027786	7.223213	7.231476	7.325143	7.228043	7.329395	7.504095	8.085049
"218716_x_at"	5.908012	5.41465	5.527224	5.471353	5.931345	5.82689	6.273069	5.909171	5.79065	5.833343	5.774257	6.107349	5.948766	6.008386	5.979861	6.032611	6.867301	5.345506	6.066644	5.309604	6.185626	5.610595	6.131097	5.712769	5.769511	6.010302	5.470734	6.109105	6.354855	5.655111	5.655884	5.688843	5.572492	5.80449	5.7335	5.820724	5.694994	5.981103	6.221218	5.964899	5.975789	5.623814	5.758782	5.304643	6.589084	6.04706	5.911909	5.700796	5.712767	5.839356	6.135937	6.183226	5.59342	6.119649	5.722416	6.411513	6.212377	5.942919	5.618319	6.011301	5.782442	6.048278	6.305619	6.046097	5.840577	5.928275	5.873605	6.11922	5.669356	5.904407	5.69583	5.920358	5.598025	6.290767	6.090605	5.704792	5.541743	6.67639	5.906583	6.17243	6.090491	5.725932	5.800056	5.629173	5.698563	5.896023	5.780014	6.093879	6.048257	5.919297	6.464826
"218717_s_at"	7.678136	6.504879	5.534701	5.66752	5.869162	6.54255	5.690974	5.657772	5.553165	6.137026	6.519795	5.610793	5.793026	5.904452	5.927711	5.716323	5.732752	5.435525	5.968747	5.834221	5.805904	6.051626	5.734118	5.635588	6.29067	5.810058	5.971059	5.642966	6.007724	5.877526	5.996103	5.646363	5.736312	6.033416	6.292429	6.06523	6.009233	5.644398	5.800307	6.575224	5.462677	5.72764	5.681803	5.796823	5.657512	5.919619	6.243398	6.142695	5.641832	6.420799	7.662639	6.133507	5.666367	6.388805	5.933985	7.639256	6.272018	5.924067	5.714076	5.646384	6.332622	5.333662	5.327767	5.448767	5.574031	5.842068	6.048058	6.039545	5.192336	5.970647	5.397123	5.980811	5.806706	5.483199	5.61507	5.645933	5.834916	5.433915	5.616132	5.588975	5.607979	5.62756	6.256806	5.872286	5.881626	6.090592	5.726458	5.985839	5.772926	5.767262	5.616668
"218718_at"	5.855954	5.464847	7.053362	7.292463	6.804616	5.331905	4.740072	6.905646	5.699085	5.993022	5.324494	4.941189	7.127042	6.059876	5.667561	7.20021	6.172115	5.852276	7.152342	5.625619	8.357892	4.985578	6.072613	5.677092	6.824863	5.436161	6.121059	6.562338	7.611212	5.701788	5.079747	4.942133	6.918222	6.763912	6.221958	5.199049	5.29543	6.954563	7.148524	5.778587	6.428277	6.198415	6.631315	6.244501	5.750386	7.49282	6.828207	5.839656	6.870378	6.670415	6.40197	6.489552	7.177245	5.707621	9.870836	6.83914	8.471895	5.784497	7.289893	6.595474	5.000226	6.37373	6.047602	6.369447	5.234993	7.335141	5.435732	6.26425	6.051112	5.770315	6.35306	6.194653	6.24797	5.344906	6.070173	6.465739	6.507216	4.430229	6.737579	6.267758	4.544994	5.781189	5.903791	5.972701	5.613101	5.496329	5.552133	5.870215	6.929935	6.3303	6.738357
"218719_s_at"	5.778323	6.171668	5.4518	5.392608	5.671275	6.130612	5.324314	5.596092	5.646941	5.62661	5.707998	5.624366	5.659149	5.716976	6.100473	5.472571	5.885682	5.531364	5.548957	5.85238	5.735787	5.67733	5.684419	5.992422	6.042269	5.69883	5.842237	5.841675	5.699475	5.883862	6.418703	5.785451	5.802469	5.702253	5.608222	5.689774	5.640024	5.496039	5.574107	5.402202	5.534061	5.517484	5.492259	5.82927	5.56832	5.843689	6.045839	5.799112	5.862234	5.623039	6.260277	5.477579	5.786612	5.989267	5.437997	5.401812	5.868125	6.451246	5.517693	5.288193	5.702105	5.956139	6.020269	5.22119	5.400319	5.410995	5.85092	6.186013	5.710376	5.832035	5.746345	5.646556	5.468633	5.75959	6.017141	6.341075	5.516925	5.894034	5.544472	5.735879	5.853554	5.497535	5.672653	5.821066	6.135047	5.743825	5.313964	5.613091	5.694875	5.816298	5.652365
"218720_x_at"	5.632991	6.418811	6.426717	6.572927	6.180424	6.655549	6.389189	7.064233	7.413423	6.448138	6.890688	5.272869	7.485603	6.103255	5.637017	6.859878	5.497434	6.079223	6.291584	5.063245	5.554325	5.781297	6.199929	7.104314	6.132677	5.649384	6.958936	6.233645	6.732054	6.090537	6.404247	6.744586	5.711971	6.493285	6.055904	5.824273	6.312156	5.73366	6.74073	5.864328	6.568807	6.174211	6.2529	6.947079	5.313097	5.704402	6.65974	5.669064	5.460007	5.750449	6.992832	6.000859	6.300794	5.88083	6.042941	6.189104	7.91719	6.660831	7.943601	5.639446	6.147506	5.33845	5.935714	8.039011	6.044737	6.191517	5.888328	5.841124	6.505698	6.252764	6.387617	6.082439	6.395548	5.80383	6.598143	5.867468	6.156265	5.825965	6.735788	6.120742	6.733554	5.635948	6.253287	6.881195	6.389423	5.527063	5.594247	5.937646	6.357638	5.652973	6.139746
"218721_s_at"	6.179153	5.437095	7.443171	6.498969	7.060094	5.729723	6.895682	7.041289	6.957645	6.324956	5.910441	7.46392	6.290883	5.80343	5.572352	7.274117	6.562448	6.582362	6.969188	7.35748	6.714739	6.064512	6.354385	6.705072	5.847102	6.559812	6.728154	6.445298	6.223096	6.810306	5.986958	6.464145	7.007129	5.051838	5.3148	5.919184	6.049396	6.037627	6.20701	6.181731	6.39183	6.540858	6.49465	6.31361	7.233911	6.664091	6.770222	6.354063	5.54726	6.8619	6.389397	6.752006	6.454226	6.455967	6.17833	7.375948	6.183916	7.125523	6.661656	6.997042	6.295237	6.414181	6.412612	6.937298	6.500657	6.330498	5.534978	6.320153	6.265202	6.379007	6.569109	5.451025	6.023699	6.836258	6.034495	6.299106	5.636118	7.097659	5.936477	6.262096	6.405176	6.570739	5.093146	6.288648	6.453873	6.216469	6.349309	6.042894	6.36221	6.41581	6.592434
"218722_s_at"	6.295201	6.350931	6.843945	6.864218	6.287251	7.10586	6.74835	6.307162	6.652738	6.46474	6.617054	6.318468	6.254117	6.721598	6.68839	6.541244	6.512513	6.946402	6.840733	6.361864	6.648451	6.630986	6.412155	7.369757	6.532227	7.188988	6.60075	6.563423	6.56092	6.854586	6.826997	6.429304	6.183811	6.828298	6.601051	6.641966	6.717635	6.456522	6.56504	6.540616	6.129159	6.710753	6.698636	7.04958	7.297697	6.61993	6.770798	6.424685	6.508413	6.563297	6.77506	6.64987	6.783175	6.107208	6.568347	7.101015	6.794121	6.539445	6.98348	6.947828	6.358277	6.592841	7.204858	6.741078	7.119913	6.505403	6.560399	6.794008	6.234674	6.998745	6.437936	6.215477	6.40034	7.187095	6.634309	6.711127	6.563431	6.61201	6.523786	6.532363	6.841364	6.906445	6.864731	6.567146	6.69307	7.035351	6.602429	6.677813	6.697958	7.293592	7.480796
"218723_s_at"	6.715238	7.161482	5.568791	5.748812	5.928713	5.745654	5.350114	6.511457	5.713464	8.798525	6.820449	6.684692	8.837541	9.130389	7.163106	5.733212	6.527625	5.809406	5.849763	8.06539	5.993887	6.693907	6.770724	6.031609	6.720569	7.937809	5.278363	4.920601	8.532097	5.367376	5.244557	6.756439	5.204923	7.700796	7.399908	6.020221	6.385061	6.457306	5.924208	6.774104	5.825489	5.373638	8.054297	5.07676	5.080637	5.593641	7.614857	6.744079	6.425519	7.522594	6.254612	5.977059	5.571797	6.205994	7.262369	4.917633	7.105233	5.99855	4.913445	5.842953	6.209822	5.664236	6.443296	5.210106	6.818767	5.965945	5.768654	5.107631	5.050473	5.633337	6.029628	7.06696	6.020221	7.051105	5.878212	5.484877	5.480181	5.18688	5.160878	7.830263	4.954383	5.036098	9.661417	5.407487	5.977344	5.365324	4.983311	6.132262	5.800046	6.208275	6.578181
"218724_s_at"	4.98569	5.915027	5.949419	6.319154	5.011663	5.381124	5.614672	5.598249	5.277719	5.814261	5.926568	6.069569	6.224082	5.427562	5.751624	5.642671	6.333782	5.843741	5.340475	6.128689	5.491657	6.036829	5.431967	5.415558	5.538154	5.557206	5.332367	5.449287	5.378891	5.220192	5.195229	5.204848	5.740295	5.697513	5.150459	5.616692	5.817327	5.318661	5.193168	6.190801	6.003972	5.45369	5.59981	5.508297	6.475648	5.833333	5.883395	5.372568	5.812369	5.801214	5.286082	5.008672	5.541556	6.157268	5.83233	5.747704	5.904817	6.334844	6.235283	5.409227	5.723079	5.590713	5.959194	5.276523	4.617189	5.279666	6.109218	5.28227	5.959392	5.885603	6.041959	5.188717	4.83661	5.729886	4.914599	5.329165	6.378986	7.39202	5.520868	5.345555	4.934125	5.359634	5.503494	5.134351	5.382898	6.32673	5.960267	5.049324	5.038754	5.94368	4.800015
"218725_at"	6.450819	6.459914	6.263403	6.094705	6.175993	6.246079	6.024831	6.10206	6.339871	5.767893	6.526838	6.030121	5.972852	6.559152	6.066541	5.728408	6.17124	6.212125	6.081742	6.075022	6.039788	6.201783	6.478168	6.648084	6.363652	6.508213	6.41615	6.115467	6.253107	6.120868	6.281186	6.510309	6.066692	6.013329	6.12123	6.743253	6.369397	5.53533	5.758184	5.988262	6.320629	6.070696	6.324827	6.168889	6.679001	6.073807	6.102617	6.414239	6.346342	5.992136	6.673932	6.292094	6.281497	6.141899	5.690891	6.251254	6.322806	6.471932	6.057522	6.06346	6.163401	6.394007	6.772978	6.201757	6.160813	5.961905	6.44499	5.882413	6.169996	6.525108	6.6262	6.216396	6.212802	6.291778	6.299492	6.381785	6.759494	5.962853	6.118404	6.247893	6.670054	6.485911	6.519435	6.553485	6.411904	6.608012	6.912839	6.573738	6.289158	6.547562	6.34001
"218726_at"	5.929926	6.762113	5.825077	6.397391	6.602441	6.759806	6.245634	6.487497	5.709355	6.640856	6.600173	7.128186	6.746508	6.572451	6.31129	6.05542	7.52859	6.190921	6.178041	6.974641	6.417401	6.619871	6.37452	6.476216	6.92262	6.426055	6.685025	6.7438	7.047657	6.094089	6.479919	6.517268	7.030232	6.029567	6.487117	6.811804	6.932677	6.394079	6.127836	6.884702	6.919797	6.674684	6.383864	6.663813	6.905504	6.916764	6.454773	6.871791	6.647672	6.89284	7.022836	6.33626	5.930908	7.317491	6.288082	6.021916	6.674606	6.808859	6.486578	6.393393	6.631584	6.518632	7.175447	5.88471	5.863068	5.768882	5.936864	6.176558	6.360119	6.303475	6.252554	6.093232	6.057336	6.351665	6.420263	6.419192	6.069317	6.847064	5.878269	6.626508	6.147954	5.808948	6.038935	6.095062	6.765025	6.479104	6.781828	6.655713	6.829034	6.517078	6.122129
"218727_at"	6.501435	6.340854	6.304168	6.178139	6.042643	6.606684	6.361236	6.292679	6.461565	6.509209	6.30749	6.25232	6.593704	6.465255	6.215248	6.262827	6.363664	6.15635	6.40388	6.650905	6.117184	6.603315	6.549457	6.531704	6.59278	6.369691	6.0997	6.424104	6.288691	6.471187	6.619087	6.090831	6.333127	6.34749	6.14747	6.694688	6.137371	6.019636	6.096484	6.014609	6.220861	6.060725	6.348638	6.398218	6.222523	6.140274	6.807944	7.386906	5.979389	6.292121	6.77801	6.052883	7.055091	5.877317	6.096972	6.664963	6.39525	6.597481	6.425871	5.845222	6.654424	6.483344	6.701335	6.508342	6.341785	6.922222	6.544385	6.374154	6.283999	6.048675	6.108166	6.212161	6.522292	6.529145	6.494031	6.729635	6.683551	6.136536	6.695745	6.087872	6.714498	6.586977	6.485322	6.735707	6.900865	6.510726	6.473956	6.397477	6.252947	6.232109	6.393794
"218728_s_at"	5.939973	7.78927	6.4929	6.343214	6.296173	5.624271	7.258023	7.270704	6.14655	7.094184	5.713248	8.020987	5.977826	6.580836	4.777772	6.813807	6.465426	5.979698	7.035983	6.379208	5.506977	6.213445	5.809468	6.836293	5.302576	6.976411	6.90614	6.985521	6.571683	8.404272	5.603062	6.128021	7.259275	5.42328	5.974395	5.792097	6.846065	7.551486	6.063492	8.038361	6.724813	7.129102	6.297472	6.780802	8.315364	6.723795	7.643899	5.386235	6.640657	8.215476	6.053954	6.850294	6.273114	6.367212	8.375346	7.335315	7.450185	8.470199	6.667061	7.496862	7.01677	7.36576	7.924919	5.851266	6.285895	6.23522	5.466736	6.673067	5.743581	7.860727	6.71355	6.708726	7.601514	9.35348	6.874683	6.705252	6.26786	7.1327	6.796248	7.831693	6.773085	6.412914	6.957185	6.929514	7.508588	7.09983	7.22966	7.104061	6.578746	6.575916	7.816931
